-4.041448117205670987e-01,-4.041448117205670987e-01,-4.024977096127493326e-01,-3.817030455015500423e-01,-3.261133493627004221e-01,-3.172601755331799223e-01,3.284540358737320531e+00,1.796383604323968708e+00,-1.625226532948311625e-02,-4.039389239570898571e-01,-4.041448117205670987e-01,-4.041448117205670987e-01,-4.041448117205670987e-01,-4.041448117205670987e-01,-4.041448117205670987e-01,-4.041448117205670987e-01
-3.900934797197577741e-01,-3.900934797197577741e-01,-3.898971445302165106e-01,-3.643735698898548647e-01,-3.152897725045440414e-01,-2.558002100735473627e-01,3.455720213014115583e+00,1.492368317601682870e+00,-1.134571976561459666e-01,-3.887191333929690407e-01,-3.898971445302165106e-01,-3.900934797197577741e-01,-3.900934797197577741e-01,-3.900934797197577741e-01,-3.900934797197577741e-01,-3.900934797197577741e-01
-2.902060040166997701e-01,-2.902060040166997701e-01,-2.860509292388320746e-01,-2.154146580150805290e-01,-3.466890517783393494e-02,-2.050269710704111792e-01,3.864868773851037886e+00,-2.216472701818821278e-01,-2.902060040166997701e-01,-2.902060040166997701e-01,-2.902060040166997701e-01,-2.902060040166997701e-01,-2.902060040166997701e-01,-2.902060040166997701e-01,-2.902060040166997701e-01,-2.902060040166997701e-01
-2.644078413834142771e-01,-2.632502733073103229e-01,-1.984264610454882227e-01,-2.485877443433267553e-01,3.872483225261915685e+00,-2.538611100233559292e-01,-2.642792227082916279e-01,-2.644078413834142771e-01,-2.644078413834142771e-01,-2.644078413834142771e-01,-2.644078413834142771e-01,-2.644078413834142771e-01,-2.644078413834142771e-01,-2.644078413834142771e-01,-2.644078413834142771e-01,-2.644078413834142771e-01
-4.250403010080602839e-01,-4.248316730724794321e-01,-4.235799054589943213e-01,-4.035516236432327708e-01,-3.337655791914384551e-01,-1.483996584278532982e-01,3.282278114263642799e+00,1.765865964494235163e+00,8.578519926165072140e-02,-4.245187311691081544e-01,-4.250403010080602839e-01,-4.250403010080602839e-01,-4.250403010080602839e-01,-4.250403010080602839e-01,-4.250403010080602839e-01,-4.250403010080602839e-01
-2.661174186838474731e-01,-2.658511514898670436e-01,-1.694624272689399802e-01,-2.544016621487071861e-01,3.871941042966504654e+00,-2.567980668945313294e-01,-2.650523499079256440e-01,-2.655848842958865585e-01,-2.658511514898670436e-01,-2.661174186838474731e-01,-2.661174186838474731e-01,-2.661174186838474731e-01,-2.661174186838474731e-01,-2.661174186838474731e-01,-2.661174186838474731e-01,-2.661174186838474731e-01
-2.669858125559927964e-01,-2.643932453405434257e-01,-1.937457887195488115e-01,-2.274491625203902967e-01,3.872177375269657773e+00,-2.373009179390977996e-01,-2.677635827206276131e-01,-2.682820961637174539e-01,-2.682820961637174539e-01,-2.682820961637174539e-01,-2.682820961637174539e-01,-2.682820961637174539e-01,-2.682820961637174539e-01,-2.682820961637174539e-01,-2.682820961637174539e-01,-2.682820961637174539e-01
-2.932254221359655300e-01,-2.886866216643350080e-01,-1.162122037423739679e-01,-1.653825421850382837e-01,3.863559343132349611e+00,-7.158066577134018782e-02,-2.894430884096067524e-01,-2.932254221359655300e-01,-2.932254221359655300e-01,-2.932254221359655300e-01,-2.932254221359655300e-01,-2.932254221359655300e-01,-2.932254221359655300e-01,-2.932254221359655300e-01,-2.932254221359655300e-01,-2.932254221359655300e-01
-4.052064138611012889e-01,-4.052064138611012889e-01,-4.041523325763986541e-01,-3.676108480400409606e-01,-3.145554233766754137e-01,-2.351479665957442178e-01,3.152317922010262841e+00,2.022342784809047167e+00,-2.063364114805391059e-01,-4.052064138611012889e-01,-4.052064138611012889e-01,-4.052064138611012889e-01,-4.052064138611012889e-01,-4.052064138611012889e-01,-4.052064138611012889e-01,-4.052064138611012889e-01
-3.682884300715411618e-01,-3.682884300715411618e-01,-3.659964756253549778e-01,-3.247412955940038315e-01,-2.659144648085586260e-01,7.138483118850694198e-02,3.698784734685828468e+00,8.239098743529681412e-01,-3.228313335555153540e-01,-3.682884300715411618e-01,-3.682884300715411618e-01,-3.682884300715411618e-01,-3.682884300715411618e-01,-3.682884300715411618e-01,-3.682884300715411618e-01,-3.682884300715411618e-01
-2.663250049994356217e-01,-2.663250049994356217e-01,-2.647553737335280877e-01,-1.475562392124323829e-01,3.871397415406808484e+00,-2.633601459416102797e-01,-2.661506015254458957e-01,-2.663250049994356217e-01,-2.663250049994356217e-01,-2.663250049994356217e-01,-2.663250049994356217e-01,-2.663250049994356217e-01,-2.663250049994356217e-01,-2.663250049994356217e-01,-2.663250049994356217e-01,-2.663250049994356217e-01
-2.615585366098532316e-01,-2.587690015428431578e-01,-1.920737540316016789e-01,-2.568670458153362590e-01,3.872405635650614020e+00,-2.590225956398440332e-01,-2.638408834828614991e-01,-2.644748687253637986e-01,-2.644748687253637986e-01,-2.644748687253637986e-01,-2.644748687253637986e-01,-2.644748687253637986e-01,-2.644748687253637986e-01,-2.644748687253637986e-01,-2.644748687253637986e-01,-2.644748687253637986e-01
-3.457053551561399818e-01,-3.449729285562329051e-01,-3.398459423568833682e-01,-3.073262013210091848e-01,-2.475601907685917591e-01,7.725635775819840179e-01,3.729955702686776231e+00,-1.469247759413594978e-01,-3.461448111160842500e-01,-3.462912964360656543e-01,-3.462912964360656543e-01,-3.462912964360656543e-01,-3.462912964360656543e-01,-3.462912964360656543e-01,-3.462912964360656543e-01,-3.462912964360656543e-01
-2.643958784141255958e-01,-2.642400707438878338e-01,-1.963079265202150314e-01,-2.497499574117741372e-01,3.872453574069215421e+00,-2.539567645081942660e-01,-2.642400707438878338e-01,-2.643958784141255958e-01,-2.643958784141255958e-01,-2.643958784141255958e-01,-2.643958784141255958e-01,-2.643958784141255958e-01,-2.643958784141255958e-01,-2.643958784141255958e-01,-2.643958784141255958e-01,-2.643958784141255958e-01
-2.645548456694540862e-01,-2.646830564079278303e-01,-1.954492576320961683e-01,-2.528876684683417086e-01,3.872421052663437280e+00,-2.459642885907585563e-01,-2.644266349309803421e-01,-2.649394778848753740e-01,-2.649394778848753740e-01,-2.649394778848753740e-01,-2.649394778848753740e-01,-2.649394778848753740e-01,-2.649394778848753740e-01,-2.649394778848753740e-01,-2.649394778848753740e-01,-2.649394778848753740e-01
-4.842952257246458947e-01,-4.839629334474644384e-01,-4.753233342407466311e-01,-3.699866823742256061e-01,1.829476668557144525e-01,2.248476461815634764e+00,2.846270268465071140e+00,3.713573880175990993e-01,-4.460816138487786464e-01,-4.836306411702829822e-01,-4.842952257246458947e-01,-4.842952257246458947e-01,-4.842952257246458947e-01,-4.842952257246458947e-01,-4.842952257246458947e-01,-4.842952257246458947e-01
-4.830959645389146795e-01,-4.827622194856925897e-01,-4.740848481019193650e-01,-3.869773892109648061e-01,5.356608104213872457e-02,2.031339266435995938e+00,2.982178923065610832e+00,5.671997179508707632e-01,-4.270267955976105867e-01,-4.817609843260264868e-01,-4.830959645389146795e-01,-4.830959645389146795e-01,-4.830959645389146795e-01,-4.830959645389146795e-01,-4.830959645389146795e-01,-4.830959645389146795e-01
-2.697093841847326146e-01,-9.769689437516296260e-02,3.864130650824694424e+00,-6.419139405949526866e-02,-2.715561440446512820e-01,-2.871216914353945659e-01,-2.873855142725257883e-01,-2.873855142725257883e-01,-2.873855142725257883e-01,-2.873855142725257883e-01,-2.873855142725257883e-01,-2.873855142725257883e-01,-2.873855142725257883e-01,-2.873855142725257883e-01,-2.873855142725257883e-01,-2.873855142725257883e-01
-6.531296114875133341e-02,3.866774481518432616e+00,-1.679038520878865515e-01,-2.781003280225095020e-01,-2.796214450216070735e-01,-2.796214450216070735e-01,-2.796214450216070735e-01,-2.796214450216070735e-01,-2.796214450216070735e-01,-2.796214450216070735e-01,-2.796214450216070735e-01,-2.796214450216070735e-01,-2.796214450216070735e-01,-2.796214450216070735e-01,-2.796214450216070735e-01,-2.796214450216070735e-01
-1.747056355809278178e-02,3.170523785618174273e+00,1.974003237541966271e+00,-2.315488838406735972e-01,-4.060840748990834359e-01,-4.081294091692991843e-01,-4.081294091692991843e-01,-4.081294091692991843e-01,-4.081294091692991843e-01,-4.081294091692991843e-01,-4.081294091692991843e-01,-4.081294091692991843e-01,-4.081294091692991843e-01,-4.081294091692991843e-01,-4.081294091692991843e-01,-4.081294091692991843e-01
-2.982023659440907748e-01,-2.963217045900878310e-01,-2.775150910500585044e-01,-2.210952504299703580e-01,-8.380697158775590738e-02,-1.590334257478734081e-01,3.865581871818413173e+00,-1.834820233499115938e-01,-2.718731069880496731e-01,-2.869183978200731677e-01,-2.982023659440907748e-01,-2.963217045900878310e-01,-2.982023659440907748e-01,-2.982023659440907748e-01,-2.982023659440907748e-01,-2.982023659440907748e-01
-2.798691526043964317e-01,-2.798691526043964317e-01,-2.787666273202230038e-01,-2.225378378273786262e-01,-1.955259683651298375e-01,-1.800906143867019582e-01,3.870587279666440672e+00,-1.988335442176500933e-01,-2.760103141097894341e-01,-2.798691526043964317e-01,-2.798691526043964317e-01,-2.798691526043964317e-01,-2.798691526043964317e-01,-2.798691526043964317e-01,-2.798691526043964317e-01,-2.798691526043964317e-01
2.368499168429986312e+00,2.272673383545885883e+00,1.396551921748395930e+00,1.781955139362614848e-01,-3.743583625382918001e-01,-5.050298873802470112e-01,-5.336531737741990744e-01,-5.336531737741990744e-01,-5.336531737741990744e-01,-5.336531737741990744e-01,-5.336531737741990744e-01,-5.336531737741990744e-01,-5.336531737741990744e-01,-5.336531737741990744e-01,-5.336531737741990744e-01,-5.336531737741990744e-01
-6.263814328581196467e-01,-6.219881822605394239e-01,-3.463117072623795867e-01,-1.791622509325690310e-02,2.724570460446205544e+00,1.425266596211850700e+00,1.764645204874924156e+00,1.007015410414094786e-01,-2.606433206095649657e-01,-5.484012347510704988e-01,-5.747607383365518352e-01,-6.044151798702184220e-01,-6.000219292726381992e-01,-5.978253039738481434e-01,-6.055134925196135054e-01,-6.110050557665888116e-01
-2.727575969152847835e-01,-2.693791401313525014e-01,-1.452208533218402320e-01,-2.271484303321986697e-01,3.870919648577689109e+00,-2.288376587241648108e-01,-2.727575969152847835e-01,-2.727575969152847835e-01,-2.727575969152847835e-01,-2.727575969152847835e-01,-2.727575969152847835e-01,-2.727575969152847835e-01,-2.727575969152847835e-01,-2.727575969152847835e-01,-2.727575969152847835e-01,-2.727575969152847835e-01
5.445823841479143779e-01,1.786703955291880863e+00,3.186090350358147028e+00,-2.954964284572190736e-01,-4.187675843813551402e-01,-4.366466069963061969e-01,-4.366466069963061969e-01,-4.366466069963061969e-01,-4.366466069963061969e-01,-4.366466069963061969e-01,-4.366466069963061969e-01,-4.366466069963061969e-01,-4.366466069963061969e-01,-4.366466069963061969e-01,-4.366466069963061969e-01,-4.366466069963061969e-01
-1.760163153058159555e-02,1.233270518701114815e+00,3.137844137747403561e+00,1.302135296076236903e+00,2.762299838740906940e-02,-5.119890631340704434e-01,-5.171282256247512477e-01,-5.171282256247512477e-01,-5.171282256247512477e-01,-5.171282256247512477e-01,-5.171282256247512477e-01,-5.171282256247512477e-01,-5.171282256247512477e-01,-5.171282256247512477e-01,-5.171282256247512477e-01,-5.171282256247512477e-01
1.411152083291371317e+00,8.912729722589673997e-01,7.884538650090482381e-01,1.261421758358676426e+00,1.833995661856663961e+00,1.261421758358676426e+00,-8.036759125276886351e-02,-7.274853475069477104e-01,-8.238782605537469106e-01,-8.303044547568668721e-01,-8.309470741771789459e-01,-8.309470741771789459e-01,-8.309470741771789459e-01,-8.309470741771789459e-01,-8.309470741771789459e-01,-8.309470741771789459e-01
3.050734238824746591e-01,5.153643009911895723e-01,4.110276735026349160e-01,4.296303280160981286e-01,7.863160080351108139e-01,1.595127073837860454e+00,1.965562541975520050e+00,1.113075678619421804e+00,-1.405814733748404488e-01,-8.094682247937144970e-01,-1.006818124849585550e+00,-1.031082456823667837e+00,-1.032700078955273382e+00,-1.033508890021076265e+00,-1.033508890021076265e+00,-1.033508890021076265e+00
8.800905067955585581e-01,2.463665291719919992e+00,2.311760409974204400e+00,6.703811125271371685e-01,-3.687558218926688669e-01,-5.367921955051859761e-01,-5.408250684718863832e-01,-5.421693594607865929e-01,-5.421693594607865929e-01,-5.421693594607865929e-01,-5.421693594607865929e-01,-5.421693594607865929e-01,-5.421693594607865929e-01,-5.421693594607865929e-01,-5.421693594607865929e-01,-5.421693594607865929e-01
-3.217034966810797814e-01,-3.195278030692371707e-01,-3.132908147152883016e-01,-2.874725838547558254e-01,-2.475848676376410928e-01,2.207694438716807928e-01,3.831260469604118146e+00,6.536146225577211914e-03,-3.170620169758155416e-01,-3.217034966810797814e-01,-3.217034966810797814e-01,-3.217034966810797814e-01,-3.217034966810797814e-01,-3.217034966810797814e-01,-3.217034966810797814e-01,-3.217034966810797814e-01
-3.231896792347801473e-01,-3.231896792347801473e-01,-3.218710609481079676e-01,-2.956452083576276979e-01,-2.555006071856076311e-01,9.232159420992387677e-02,3.831043976354478797e+00,1.617688239746593315e-01,-3.034104049346972864e-01,-3.231896792347801473e-01,-3.231896792347801473e-01,-3.231896792347801473e-01,-3.231896792347801473e-01,-3.231896792347801473e-01,-3.231896792347801473e-01,-3.231896792347801473e-01
